ds;country;polygon_source;polygon_id;polygon_name;changeofmovement;stayput;baseline_name;baseline_type;;provinsi
Jul-21;IDN;GADM;IDN.11.19_1;Lumajang;-0.18857871;0.284486129;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.20_1;Madiun;-0.255194516;0.272929355;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.10.20_1;Magelang;-0.284469355;0.260990323;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.11.21_1;Magetan;-0.271996774;0.275479355;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.9.21_1;Majalengka;-0.15942;0.270673226;full_february;DAY_OF_WEEK;;Jawa Barat
Jul-21;IDN;GADM;IDN.11.22_1;Malang;-0.279066452;0.296373871;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.23_1;Mojokerto;-0.24126871;0.24359129;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.24_1;Nganjuk;-0.195301613;0.268523226;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.25_1;Ngawi;-0.246288065;0.270524516;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.26_1;Pacitan;-0.268116452;0.288588387;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.27_1;Pamekasan;-0.187992903;0.216884839;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.4.5_1;Pandeglang;-0.15834;0.299364516;full_february;DAY_OF_WEEK;;Banten
Jul-21;IDN;GADM;IDN.11.28_1;Pasuruan;-0.203269677;0.253015484;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.10.21_1;Pati;-0.199898387;0.261435806;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.10.22_1;Pekalongan;-0.211916452;0.266902258;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.10.23_1;Pemalang;-0.188305161;0.303352581;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.11.29_1;Ponorogo;-0.223614516;0.285290645;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.30_1;Probolinggo;-0.203487742;0.256129032;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.10.24_1;Purbalingga;-0.24334129;0.275750323;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.9.22_1;Purwakarta;-0.181288387;0.253392258;full_february;DAY_OF_WEEK;;Jawa Barat
Jul-21;IDN;GADM;IDN.10.25_1;Purworejo;-0.28104;0.276472581;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.10.26_1;Rembang;-0.163973871;0.257448065;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.10.27_1;Salatiga;-0.269789032;0.246671935;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.11.31_1;Sampang;-0.119739032;0.242054516;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.10.28_1;Semarang;-0.207740968;0.233857097;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.4.6_1;Serang;-0.155552903;0.234152903;full_february;DAY_OF_WEEK;;Banten
Jul-21;IDN;GADM;IDN.11.32_1;Sidoarjo;-0.298300645;0.263344839;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.33_1;Situbondo;-0.231235484;0.28193871;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.33.5_1;Sleman;-0.334810968;0.278849032;full_february;DAY_OF_WEEK;;Yogyakarta
Jul-21;IDN;GADM;IDN.10.29_1;Sragen;-0.196533548;0.237509677;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.9.23_1;Subang;-0.151954194;0.253376452;full_february;DAY_OF_WEEK;;Jawa Barat
Jul-21;IDN;GADM;IDN.9.24_1;Sukabumi;-0.238509355;0.285974194;full_february;DAY_OF_WEEK;;Jawa Barat
Jul-21;IDN;GADM;IDN.10.30_1;Sukoharjo;-0.285115484;0.231460323;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.9.25_1;Sumedang;-0.251792903;0.290746129;full_february;DAY_OF_WEEK;;Jawa Barat
Jul-21;IDN;GADM;IDN.11.34_1;Sumenep;-0.163815161;0.244969355;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.35_1;Surabaya;-0.332072581;0.294853871;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.10.31_1;Surakarta;-0.339116774;0.251933548;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.4.8_1;Tangerang;-0.25997;0.275803871;full_february;DAY_OF_WEEK;;Banten
Jul-21;IDN;GADM;IDN.4.7_1;Tangerang Selatan;-0.38937;0.339735484;full_february;DAY_OF_WEEK;;Banten
Jul-21;IDN;GADM;IDN.9.26_1;Tasikmalaya;-0.190762581;0.302772903;full_february;DAY_OF_WEEK;;Jawa Barat
Jul-21;IDN;GADM;IDN.10.32_1;Tegal;-0.246648387;0.272610645;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.10.33_1;Temanggung;-0.238018387;0.269976452;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.11.36_1;Trenggalek;-0.167469355;0.286008387;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.37_1;Tuban;-0.202272258;0.241454194;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.11.38_1;Tulungagung;-0.218495161;0.274493548;full_february;DAY_OF_WEEK;;Jawa Timur
Jul-21;IDN;GADM;IDN.10.35_1;Wonogiri;-0.227709032;0.274813871;full_february;DAY_OF_WEEK;;Jawa Tengah
Jul-21;IDN;GADM;IDN.10.36_1;Wonosobo;-0.243642581;0.302530968;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.2_1;Bandung;-0.130346333;0.223741333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.152715333;0.223630667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.1_1;Bangkalan;-0.122280667;0.199075667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.13.3_1;Banjar;-0.116407167;0.200617167;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.10.1_1;Banjarnegara;-0.126422;0.232603;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.33.1_1;Bantul;-0.157495333;0.177533;full_february;DAY_OF_WEEK;;Yogyakarta
Jun-20;IDN;GADM;IDN.10.2_1;Banyumas;-0.152849333;0.215151;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.2_1;Banyuwangi;-0.147736667;0.217453333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.3_1;Batang;-0.047229667;0.187763667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.3_1;Batu;-0.192174667;0.215287667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.9.4_1;Bekasi;-0.139843;0.206236667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.4_1;Blitar;-0.141361333;0.210034;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.4_1;Blora;-0.100568667;0.192873333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.5_1;Bogor;-0.154509667;0.213732333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.5_1;Bojonegoro;-0.067672333;0.191127667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.6_1;Bondowoso;-0.116198667;0.207936;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.5_1;Boyolali;-0.085977667;0.165749333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.10.6_1;Brebes;-0.065247667;0.219112667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.6_1;Ciamis;-0.1084;0.224019667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.9.7_1;Cianjur;-0.060508667;0.227838333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.10.7_1;Cilacap;-0.123579333;0.218111667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.4.1_1;Cilegon;-0.121427667;0.184851333;full_february;DAY_OF_WEEK;;Banten
Jun-20;IDN;GADM;IDN.9.8_1;Cimahi;-0.198012667;0.243889333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.9.9_1;Cirebon;-0.099145;0.190698667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.10.8_1;Demak;-0.055679667;0.177438667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.10_1;Depok;-0.188825;0.255891;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.9.11_1;Garut;-0.077943667;0.216441333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.7_1;Gresik;-0.126975667;0.194948;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.9_1;Grobogan;-0.111158;0.198264333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.33.2_1;Gunung Kidul;-0.170618;0.182514333;full_february;DAY_OF_WEEK;;Yogyakarta
Jun-20;IDN;GADM;IDN.9.12_1;Indramayu;-0.031053333;0.214922667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.7.1_1;Jakarta Barat;-0.255583667;0.266608333;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-20;IDN;GADM;IDN.7.2_1;Jakarta Pusat;-0.297935333;0.276341;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-20;IDN;GADM;IDN.7.3_1;Jakarta Selatan;-0.298475667;0.282801;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-20;IDN;GADM;IDN.7.4_1;Jakarta Timur;-0.269734333;0.275083;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-20;IDN;GADM;IDN.7.5_1;Jakarta Utara;-0.254497333;0.282139667;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-20;IDN;GADM;IDN.11.8_1;Jember;-0.132074;0.218542667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.10_1;Jepara;-0.117574667;0.165820333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.9_1;Jombang;-0.117074;0.206868;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.11_1;Karanganyar;-0.130237333;0.157175333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.13_1;Karawang;-0.111017333;0.181998667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.10.12_1;Kebumen;-0.132900667;0.217037667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.10_1;Kediri;-0.100229333;0.197122333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.13_1;Kendal;-0.085696333;0.173107;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.7.6_1;Kepulauan Seribu;-0.165951333;0.245445;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-20;IDN;GADM;IDN.10.14_1;Klaten;-0.118955;0.172274333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.14_1;Kota Bandung;-0.225916667;0.262873;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.9.15_1;Kota Bekasi;-0.220900667;0.253130333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.11_1;Kota Blitar;-0.168479333;0.209055667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.9.16_1;Kota Bogor;-0.191347667;0.236185;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.9.17_1;Kota Cirebon;-0.125433333;0.202938;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.12_1;Kota Kediri;-0.167203333;0.199996333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.13_1;Kota Madiun;-0.117753;0.176236667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.15_1;Kota Magelang;-0.180139;0.192629667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.14_1;Kota Malang;-0.191140333;0.243320333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.15_1;Kota Mojokerto;-0.089051333;0.178955667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.16_1;Kota Pasuruan;-0.089107333;0.198613;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.16_1;Kota Pekalongan;-0.103297333;0.181645333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.17_1;Kota Probolinggo;-0.101824333;0.183085333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.17_1;Kota Semarang;-0.180032333;0.192100667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.4.2_1;Kota Serang;-0.126039333;0.198379;full_february;DAY_OF_WEEK;;Banten
Jun-20;IDN;GADM;IDN.9.18_1;Kota Sukabumi;-0.104027;0.217071667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.4.3_1;Kota Tangerang;-0.217200667;0.230548667;full_february;DAY_OF_WEEK;;Banten
Jun-20;IDN;GADM;IDN.9.19_1;Kota Tasikmalaya;-0.087615333;0.210067;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.10.18_1;Kota Tegal;-0.117488;0.177984333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.33.3_1;Kota Yogyakarta;-0.275157;0.219951667;full_february;DAY_OF_WEEK;;Yogyakarta
Jun-20;IDN;GADM;IDN.10.19_1;Kudus;-0.115711;0.154885333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.33.4_1;Kulon Progo;-0.130712;0.167885333;full_february;DAY_OF_WEEK;;Yogyakarta
Jun-20;IDN;GADM;IDN.9.20_1;Kuningan;-0.136823333;0.219887;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.18_1;Lamongan;-0.097116;0.202122667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.4.4_1;Lebak;-0.112997333;0.231354;full_february;DAY_OF_WEEK;;Banten
Jun-20;IDN;GADM;IDN.11.19_1;Lumajang;-0.082174667;0.209564;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.20_1;Madiun;-0.123999333;0.198695;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.20_1;Magelang;-0.156824;0.19598;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.21_1;Magetan;-0.095181667;0.189548333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.9.21_1;Majalengka;-0.028004667;0.207333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.22_1;Malang;-0.137476667;0.216650333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.23_1;Mojokerto;-0.119241333;0.181662;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.24_1;Nganjuk;-0.087630333;0.210111333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.25_1;Ngawi;-0.131703333;0.200633;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.26_1;Pacitan;-0.176285333;0.219057;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.27_1;Pamekasan;-0.078265667;0.166565667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.4.5_1;Pandeglang;-0.085637;0.242136;full_february;DAY_OF_WEEK;;Banten
Jun-20;IDN;GADM;IDN.11.28_1;Pasuruan;-0.062622;0.192248333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.21_1;Pati;-0.096805;0.191823;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.10.22_1;Pekalongan;-0.035138333;0.190400333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.10.23_1;Pemalang;-0.049566;0.229419;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.29_1;Ponorogo;-0.077408;0.215876;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.30_1;Probolinggo;-0.118999;0.208562667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.24_1;Purbalingga;-0.141306;0.211115667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.22_1;Purwakarta;-0.093418667;0.191601;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.10.25_1;Purworejo;-0.165123667;0.212088333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.10.26_1;Rembang;-0.113465667;0.192467333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.10.27_1;Salatiga;-0.174011333;0.187792333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.31_1;Sampang;-0.036070333;0.199002667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.28_1;Semarang;-0.11134;0.177851667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.4.6_1;Serang;-0.075913333;0.18573;full_february;DAY_OF_WEEK;;Banten
Jun-20;IDN;GADM;IDN.11.32_1;Sidoarjo;-0.174127333;0.202572;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.33_1;Situbondo;-0.137463667;0.201174;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.33.5_1;Sleman;-0.199524333;0.205763;full_february;DAY_OF_WEEK;;Yogyakarta
Jun-20;IDN;GADM;IDN.10.29_1;Sragen;-0.086921;0.176595333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.23_1;Subang;-0.023317333;0.192172;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.9.24_1;Sukabumi;-0.082011;0.219600333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.10.30_1;Sukoharjo;-0.127251667;0.158988;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.9.25_1;Sumedang;-0.091941667;0.206641667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.11.34_1;Sumenep;-0.080915667;0.194066667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.35_1;Surabaya;-0.238758667;0.236962;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.31_1;Surakarta;-0.193331333;0.175157;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.4.8_1;Tangerang;-0.153338333;0.212593333;full_february;DAY_OF_WEEK;;Banten
Jun-20;IDN;GADM;IDN.4.7_1;Tangerang Selatan;-0.238116667;0.258761;full_february;DAY_OF_WEEK;;Banten
Jun-20;IDN;GADM;IDN.9.26_1;Tasikmalaya;-0.078407333;0.244823667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-20;IDN;GADM;IDN.10.32_1;Tegal;-0.107574667;0.203272667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.10.33_1;Temanggung;-0.126371333;0.205577667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.11.36_1;Trenggalek;-0.135296333;0.240460667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.37_1;Tuban;-0.130062667;0.191371;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.11.38_1;Tulungagung;-0.126229333;0.213594333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-20;IDN;GADM;IDN.10.35_1;Wonogiri;-0.113664667;0.204213;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-20;IDN;GADM;IDN.10.36_1;Wonosobo;-0.139754;0.224902667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.9.2_1;Bandung;-0.180736667;0.270832667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.9.1_1;Bandung Barat;-0.176782667;0.257350667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.11.1_1;Bangkalan;-0.220051667;0.266075333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.13.3_1;Banjar;-0.0641165;0.199480833;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.10.1_1;Banjarnegara;-0.100364667;0.255149667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.33.1_1;Bantul;-0.135090667;0.189072333;full_february;DAY_OF_WEEK;;Yogyakarta
Jun-21;IDN;GADM;IDN.10.2_1;Banyumas;-0.10795;0.230264667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.11.2_1;Banyuwangi;-0.088688667;0.234972333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.10.3_1;Batang;-0.004342333;0.202477333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.11.3_1;Batu;-0.095794333;0.207250333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.9.4_1;Bekasi;-0.131472333;0.23683;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.11.4_1;Blitar;-0.100454;0.237699667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.10.4_1;Blora;-0.120393333;0.235466667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.9.5_1;Bogor;-0.144973667;0.238412667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.11.5_1;Bojonegoro;-0.068937333;0.220337;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.11.6_1;Bondowoso;-0.040867667;0.221335667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.10.5_1;Boyolali;-0.053318;0.181895333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.10.6_1;Brebes;-0.038103667;0.244001;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.9.6_1;Ciamis;-0.030321667;0.238673333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.9.7_1;Cianjur;-0.083183333;0.258545;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.10.7_1;Cilacap;-0.111151667;0.242713667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.4.1_1;Cilegon;-0.034641;0.191449333;full_february;DAY_OF_WEEK;;Banten
Jun-21;IDN;GADM;IDN.9.8_1;Cimahi;-0.221135333;0.277131667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.9.9_1;Cirebon;-0.103328;0.216539667;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.10.8_1;Demak;-0.093763667;0.219734333;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.9.10_1;Depok;-0.162562;0.271416333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.9.11_1;Garut;-0.122067;0.271115;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.11.7_1;Gresik;-0.092372667;0.199113667;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.10.9_1;Grobogan;-0.131294;0.250365;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.33.2_1;Gunung Kidul;-0.079671667;0.189758667;full_february;DAY_OF_WEEK;;Yogyakarta
Jun-21;IDN;GADM;IDN.9.12_1;Indramayu;-0.058534;0.264942333;full_february;DAY_OF_WEEK;;Jawa Barat
Jun-21;IDN;GADM;IDN.7.1_1;Jakarta Barat;-0.199077333;0.269716333;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-21;IDN;GADM;IDN.7.2_1;Jakarta Pusat;-0.233614;0.268386;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-21;IDN;GADM;IDN.7.3_1;Jakarta Selatan;-0.248325333;0.284518;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-21;IDN;GADM;IDN.7.4_1;Jakarta Timur;-0.232004;0.282695;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-21;IDN;GADM;IDN.7.5_1;Jakarta Utara;-0.196807;0.278114;full_february;DAY_OF_WEEK;;Jakarta Raya
Jun-21;IDN;GADM;IDN.11.8_1;Jember;-0.067800333;0.234292333;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.10.10_1;Jepara;-0.162387;0.210505667;full_february;DAY_OF_WEEK;;Jawa Tengah
Jun-21;IDN;GADM;IDN.11.9_1;Jombang;-0.028463333;0.213249;full_february;DAY_OF_WEEK;;Jawa Timur
Jun-21;IDN;GADM;IDN.10.11_1;Karanganyar;-0.126424333;0.172727;full_february;DAY_OF_WEEK;;Jawa Tengah
